greek,transliteration,english_gloss,minoan_form,category,query,matched,distance,distance_threshold,inscription_id,gorila_id,site,material,period,semantic_score,confidence_score,found_commodities,context_syllabograms,text_type,object_type,full_inscription_text,full_transliteration,sign_count,num_logograms,num_numerals,num_fractions,logogram_list,numeral_list,context_before_5,context_after_5,findspot_context,findspot_lat,findspot_lon,findspot_inscription_count,findspot_has_parallels,linear_b_parallels,semantic_field,context_plausibility,notes
ἄκαριον,akarion,mite/tick (plant),akari,flora,AKARI,ADARI,1,1,1224,KH92,Khania,clay,Uncertain,0.05,36.5,,ADA*21F,administrative,tablet (page-shaped),𐘇 𐘀 𐘐 𐘭 𐙂 𐘝 𐘃 𐄐 𐝫 𐝫 𐘅 𐘸 𐄇 𐝫 𐝫 𐝫,A DA *21F RI KU NI TE 10 ? KI 1 𐝫 ? 𐝫 𐝫 𐝫,16,0,0,0,,,,DA *21F RI KU NI,,,,226,no,,unknown,category 'flora' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
ἄκαριον,akarion,mite/tick (plant),akari,flora,AKARI,ATURI,1,1,1385,KNZb5,Knossos,pottery/ceramic,MMIIIB,0.05,36.5,,ATURI,religious,Clay vessel,𐘇 𐘹 𐘭 𐘤 𐘠 𐄁,A TU RI SI TI 𐄁,6,0,0,0,,,,TU RI SI TI 𐄁,,,,59,no,,unknown,category 'flora' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
ἄκαριον,akarion,mite/tick (plant),akari,flora,AKARI,AKARA,1,1,1455,PEZb3,Petras,pottery/ceramic,LM IB,0.05,36.5,,AKARA,religious,Clay vessel,𐘇 𐘾 𐘴 𐘸 𐘳 𐘅 𐘤 𐘱 𐘈 𐙇 𐘍,A KA RA KI TA NA SI JA SE VIR+[?] ZA,11,0,0,0,,,,KA RA KI TA NA,,,,12,no,,unknown,category 'flora' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
ἄκαριον,akarion,mite/tick (plant),akari,flora,AKARI,AKANU,1,1,1399,KNZc7,Knossos,,Uncertain,0.05,36.5,,AKANU,unknown,Inked inscription,𐘇 𐘾 𐘯 𐘍 𐘠 𐄁 𐘬 𐘴 𐘙 𐄁 𐘇 𐙀 𐘴 𐄁 𐘱 𐘞 𐘴 𐘇 𐘅 𐘗 𐄁 𐘣 𐘢 𐝫 𐄁,A KA NU ZA TI 𐄁 DU RA RE 𐄁 A ZU RA 𐄁 JA SA RA A NA NE 𐄁 WI PI 𐄁 𐄁,25,0,0,0,,,,KA NU ZA TI 𐄁,,,,59,no,,unknown,category 'flora' — no specific plausibility criteria,approximate match (levenshtein=1)
ἄκαριον,akarion,mite/tick (plant),akari,flora,AKARI,ARI,1,1,33,HT25a,Haghia Triada - Villa Magazine,clay,LM IB,0.05,36.5,,1U,administrative,tablet (page-shaped),𐝫 𐝫 𐄇 𐘆 𐘅 𐘉 𐝫 𐝫 𐘘 𐘝 𐄇 𐘉 𐘙 𐘣 𐄇 𐘆 𐘅 𐘉 𐄇 𐘇 𐘭 𐘝 𐘳 𐄇 𐘹 𐘿 𐘯 𐝫 𐝫 𐙀 𐘶 𐘜 𐄇 𐘬 𐘘 𐘣 𐝫 𐝫 𐘚 𐘸 𐘴 𐄇 𐘂 𐄇,𐝫 1 ? NA U ? RU 1 ? U RE 1 ? DI NA 1 ? A RI TA 1 ? TU QE ? ZU JU PU₂ ? DU RU WI ? KI RA 1 ? 1 ru ? ? 𐄇 pa 𐄇,44,0,0,0,,,"
 DI NA 1 
","RI TA 1 
 TU",,,,96,no,,unknown,category 'flora' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
ἄκαριον,akarion,mite/tick (plant),akari,flora,AKARI,ARI,1,1,1467,PH6,Phaistos,clay,MM II,0.05,36.5,,𐄁ARI,administrative,tablet (page-shaped),𐘚 𐘅 𐘮 𐄁 𐘇 𐘭 𐘚 𐙀 𐘭 𐘝 𐘳 𐘇 𐘭 𐘚 𐘀 𐘰 𐘚 𐘞 𐘭,I NA WA 𐄁 A RI I ZU RI NI TA A RI I DA PA₃ I SA RI,19,0,0,0,,,I NA WA 𐄁,RI I ZU RI NI,,,,66,no,,unknown,category 'flora' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
ἄκαριον,akarion,mite/tick (plant),akari,flora,AKARI,ARI,1,1,1499,PH28a,Phaistos,clay,Uncertain,0.05,36.5,,JAPA₃,administrative,tablet (page-shaped),𐝫 𐝫 𐘇 𐘰 𐝫 𐄁 𐘱 𐘸 𐘰 𐝫 𐄁 𐘇 𐘭 𐘱 𐝫,"𐝫 A PA₃ 𐄁 ? JA PA₃ 𐄁 ? A RI a ?,de? ? 𐝫",15,0,0,0,,,"
 JA PA₃ 𐄁 
","RI a ?,de? ? 𐝫",,,,66,no,,unknown,category 'flora' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
ἄκαριον,akarion,mite/tick (plant),akari,flora,AKARI,ARI,1,1,1614,ZA8,Zakros,stone,LM IB,0.05,36.5,,TUKORE,religious,stone vessel,𐘸 𐘴 𐄁 𐘇 𐘳 𐘙 𐄁 𐘝 𐝆 𐙂 𐘹 𐘺 𐘙 𐝂 𐝂 𐘇 𐘭 𐘝 𐘳 𐄇 𐝫 𐝁 𐝁 𐘳 𐘚 𐘯 𐙁 𐘂 𐝆 𐙁 𐘾 𐘚 𐘈 𐄈 𐝃 𐝆 𐘀 𐘚 𐘢 𐘳 𐄈 𐝆 𐘾 𐘚 𐘁 𐄊 𐝁 𐝁,KI RA 𐄁 A TA RE 𐄁 NI ¹⁄₂ KU TU KO RE double mina A RI NI TA 1 ? ? TA NU MA PA ¹⁄₂ ? MA I SE 2 𐝃𐝆 ? DA I TA 2 ¹⁄₂ ? KA I 4 ? ro 𐄊 vase vase,48,11,0,0,¹⁄₂; 𐝆; double; 𐝂; mina; 𐝁; TA; MA; DA; 𐝃; I; I; vase; vase,,TU KO RE double mina,RI NI TA 1 ?,,,,53,no,,agriculture (grain),category 'flora' — no specific plausibility criteria,approximate match (levenshtein=1); 11 logogram(s) present; text: religious
ἄννησον,annēson,anise,anes,flora,ANESU,ANEA,1,1,1532,PKZa11,Palaikastro,stone,Uncertain,0.05,41.5,,PITERI,religious,stone vessel,𐘇 𐘳 𐘚 𐙕 𐘮 𐘡 𐄁 𐘇 𐘆 𐘸 𐘃 𐘃 𐝫 𐄁 𐄁 𐝫 𐘙 𐄁 𐘢 𐘃 𐘭 𐄁 𐘇 𐘺 𐘇 𐘗 𐄁 𐘇 𐘞 𐘞 𐘴 𐘋 𐄁 𐘉 𐘅 𐘘 𐘾 𐘅 𐘠 𐄁 𐘚 𐘢 𐘅 𐘻 𐘅 𐝫 𐘤 𐘘 𐝫 𐄁 𐝫 𐄁 𐘚 𐘅 𐘱 𐘂 𐘌,A TA I *301 WA E 𐄁 A DI KI TE TE 𐄁 ? RE 𐄁 PI TE RI 𐄁 A KO A NE 𐄁 A ? SA RA ME 𐄁 U NA RU KA NA TI 𐄁 ? I NA MI NA SI RU 𐄁 𐝫 𐄁 I NA JA PA QA na ? pa me,57,0,0,0,,,,TA I *301 WA E,,,,25,no,,unknown,category 'flora' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
ἄννησον,annēson,anise,anes,flora,ANESU,ASASU,1,1,1683,GOWc1a,Gournia,clay,Uncertain,0.05,41.5,,ASASU,administrative,roundel,𐘇 𐘞 𐘲 𐙁 𐘚 𐘈,A SA SU MA I SE,6,0,0,0,,,,SA SU MA I SE,,,,5,no,,unknown,category 'flora' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
ἄννησον,annēson,anise,anes,flora,ANESU,ASISU,1,1,1143,KH9,Khania,clay,LM IB,0.1,43.0,VIR,ASISU,administrative,tablet (page-shaped),𐘇 𐘤 𐘲 𐘊 𐘇 𐄁 𐛨 𐝫 𐝫 𐝇 𐘝 𐝃 𐝁 𐘻 𐝫 𐝫 𐘚 𐘤 𐄁 𐜙 𐝆 𐝫 𐝫 𐄈 𐙗 𐝃 𐙍 𐝫 𐝫 𐙗 𐝃 𐝉 𐝫 𐝫 𐝎 𐛌 𐙘 𐄇 𐝫,A SI SU PO A 𐄁 VIR+*307 ? ? NI ? MI ? SI 𐄁 ¹⁄₂ ? 2 ? CYP ¹⁄₄ ? ? CYP ? .3 SI+TA2 *304 𐝫 ? vase vase 𐝫 𐝫 [?] [?] ? 𐄇 𐝫,39,10,0,0,VIR+*307; 𐛨; NI; 𐝇; MI; 𐝃; 𐝁; ¹⁄₄; 𐝆; .3; vase; vase; 𐝉; [?]; 𐝎; [?]; 𐛌,CYP,,SI SU PO A 𐄁,,,,226,no,,agriculture (grain),category 'flora' — no specific plausibility criteria,approximate match (levenshtein=1); 10 logogram(s) present; text: administrative
ἄννησον,annēson,anise,anes,flora,ANESU,ANE,1,1,1585,THEZb3,Thera,pottery/ceramic,LM IA,0.05,41.5,,ANE𐝫,religious,Clay vessel,𐘇 𐘗 𐝫,A NE 𐝫,3,0,0,0,,,,NE 𐝫,,,,18,no,,unknown,category 'flora' — no specific plausibility criteria,approximate match (levenshtein=1); text: religious
ἄννησον,annēson,anise,anes,flora,ANESU,ADESU,1,1,1668,ARKH4a,Arkhalkhori,clay,Uncertain,0.05,41.5,,TARE5,administrative,tablet (page-shaped),𐝫 𐝫 𐘝 𐘳 𐝫 𐝫 𐘳 𐄁 𐘙 𐄋 𐘇 𐝫 𐄁 𐝫 𐘶 𐄊 𐘦 𐘲 𐝫 𐄁 𐝫 𐘨 𐘃 𐄋 𐘢 𐘠 𐘗 𐘇 𐝫 𐝫,"𐝫 NI TA ? TA RE 5 ? A 𐄁 4 ? DE SU 𐄁 *47 5 ? PI TI NE A ? 𐝫 ?,pa2? ? pi? a 𐝫 𐝫",30,0,0,0,,,"
 TA RE 5 
","𐄁 4 
 DE SU",,,,15,no,,unknown,category 'flora' — no specific plausibility criteria,approximate match (levenshtein=1); text: administrative
ἄννησον,annēson,anise,anes,flora,ANESU,ASU,1,1,1663,ARKH1a,Arkhalkhori,clay,Uncertain,0.05,41.5,,KI𐝫,administrative,tablet (page-shaped),𐝫 𐘳 𐘢 𐄁 𐘌 𐝫 𐝫 𐘸 𐝫 𐝫 𐄁 𐘇 𐘴 𐝫 𐝫 𐝫 𐘇 𐘲 𐘻 𐙈 𐝫 𐝫 𐘗 𐄈 𐝆 𐘇 𐘂 𐝫 𐝫 𐘻 𐘸 𐘞 𐘗 𐝫,TA PI 𐄁 ? ? KI 𐝫 𐄁 ? RA ? ? A SU *118 NE 2 ¹⁄₂ ? A PA MI KI SA NE a pa 𐝫 𐝫 ? ? ni pi? 𐝫,34,1,0,0,NE; 𐝆,,"𐄁 
 RA 
 
",SU *118 NE 2 ¹⁄₂,,,,15,no,,unknown,category 'flora' — no specific plausibility criteria,approximate match (levenshtein=1); 1 logogram(s) present; text: administrative
ἔλαφος,elaphos,deer,elar,animal,ERARU,SIRARU,1,1,65,HT49a,Haghia Triada - Villa Magazine,clay,LM IB,0.05,41.5,,1𐝫,administrative,tablet (page-shaped),𐝫 𐄁 𐝫 𐘽 𐘬 𐝫 𐝫 𐘳 𐘅 𐘠 𐄁 𐄇 𐝫 𐝫 𐝫 𐘭 𐄇 𐘲 𐘸 𐝫 𐝫 𐄇 𐘠 𐘬 𐘝 𐄇 𐝫 𐝫 𐝫 𐘤 𐘴 𐄇 𐘇 𐘘 𐄇 𐚞 𐄇 𐙢 𐄇 𐙂 𐘰 𐘯 𐄇 𐘹 𐘲 𐘜 𐄇 𐘸 𐄇 — 𐝫 𐄋 𐘹 𐄊 𐘸 𐄇 𐝫 𐝫,𐝫 𐄁 RA₂ DU ? TA TI 𐄁 1 ? 𐝫 ? RI ? KI ? 𐝫 ? TI DU 1 ? ? SI RA 1 ? RU ? *370 1 ? 1 ? KU NU 1 TU SU 1 ? KI 1 — ? 𐝫 5 TU 4 KI ? 𐝫 ja 𐄊 ? 𐄇 𐝫 𐝫,58,1,0,0,NU; 𐚞,,"TI DU 1 
 
","RA 1 
 RU 
",,,,96,no,,fauna/zoology,"commodities present but not obviously botanical: NU, 𐚞",approximate match (levenshtein=1); 1 logogram(s) present; text: administrative
ἔλαφος,elaphos,deer,elar,animal,ERARU,ERU,1,1,1618,ZA11a,Zakros,stone,Uncertain,0.05,41.5,,,religious,stone vessel,𐘆 𐘆 𐘺 𐘴 𐘋 𐝫 𐘷 𐄁 𐛀 𐄁 𐛭 𐝫 𐝫 𐘴 𐙁 𐘤 𐙍 𐝆 𐝫 𐝫 𐘡 𐙂 𐘘 𐄈 𐝃 𐘶 𐝈 𐝉 𐙍 𐝆 𐛟 𐄊 𐙂 𐘂 𐄁 𐛭 𐄇 𐝫 𐘢 𐙠 𐘇 𐝫 𐝫 𐙋 𐄈 𐝫,DI DI KO RA ME TA₂ 𐄁 *516 𐄁 ? ? RA SI VIN ¹⁄₂ ? E KU RU ¹⁄₄ ? JU 𐝈𐝉 ? VIN ? QE+GRA+PA 4 KU PA GRA+PA 1 PI *310 A ? OLIV 2 𐝫 ? a 𐝫 𐝫 ? 𐄈 𐝫,46,9,0,0,𐄁; 𐛀; 𐛭; KU; 𐝆; VIN; 𐝃; QE+GRA+PA; 𐝈; 4; 𐝉; PA; GRA+PA; 𐛟,,"RA SI VIN ¹⁄₂ 
","KU RU ¹⁄₄ 
 JU",,,,53,no,,fauna/zoology; viticulture (wine),botanical context: VIN,approximate match (levenshtein=1); 9 logogram(s) present; text: religious
κάπρος,kapros,wild boar,kapr,animal,KAPURU,KARU,1,1,2,HT2,Haghia Triada - Portico 11 and Room 13,clay,LM IB,0.1,43.0,"OLE+U,OLE",KARU𐄁,administrative,tablet (page-shaped),𐘇 𐘾 𐘘 𐄁 𐜋 𐄑 𐝫 𐝫 𐜊 𐄐 𐄍 𐜎 𐄉 𐝫 𐝫 𐘸 𐘙 𐘳 𐘅 𐜋 𐄔 𐄊 𐝫 𐝫 𐜊 𐄓 𐄍 𐄇,A KA RU 𐄁 OLE+U 20 ? 17 ? OLE+E 3 KI RE TA OLE+U 54 ? OLE+A 47 ? 1 𐄊 𐝫 𐝫 ?? 𐄓 𐄍 𐄇,28,0,1,4,,OLE+U; KI; ??,A,"RU 𐄁 OLE+U 20 
",,,,863,no,,fauna/zoology,no commodity context available,approximate match (levenshtein=1); text: administrative
κάπρος,kapros,wild boar,kapr,animal,KAPURU,KARU,1,1,97,HT75,Haghia Triada - Villa Magazine,clay,LM IB,0.05,41.5,,KARU,administrative,tablet (page-shaped),𐘾 𐘘 𐝫 — 𐝫,KA RU ? ? 𐝫,5,0,0,0,,,,"RU 
 
 𐝫",,,,96,no,,fauna/zoology,no commodity context available,approximate match (levenshtein=1); text: administrative
κάπρος,kapros,wild boar,kapr,animal,KAPURU,KARU,1,1,106,HT86a,Haghia Triada - Casa Room 7,clay,LM IB,0.05,41.5,,KARU𐄁,administrative,tablet (page-shaped),𐘇 𐘾 𐘘 𐄁 𐙂 𐘝 𐘲 𐛷 𐄑 𐘞 𐘘 𐄑 𐘆 𐘦 𐘘 𐄑 𐘌 𐘽 𐘮 𐄐 — 𐘇 𐘬 𐄁 𐘀 𐘋 𐛳 𐄑 𐘻 𐘯 𐘃 𐄑,A KA RU 𐄁 KU NI SU GRA+K+L 20 SA RU 20 DI DE RU 20 QA RA₂ WA 10 — A DU 𐄁 DA ME GRA+B 20 MI NU TE 20,32,0,0,2,,GRA+K+L; GRA+B,A,RU 𐄁 KU NI SU,,,,42,no,,fauna/zoology,no commodity context available,approximate match (levenshtein=1); text: administrative
κάπρος,kapros,wild boar,kapr,animal,KAPURU,KARU,1,1,107,HT86b,Haghia Triada - Casa Room 7,clay,LM IB,0.05,41.5,,KARU𐄁,administrative,tablet (page-shaped),𐘇 𐘾 𐘘 𐄁 𐙂 𐘝 𐘲 𐛷 𐄑 𐘞 𐘘 𐄑 𐘆 𐘦,A KA RU 𐄁 KU NI SU GRA+K+L 20 SA RU 20 DI DE,14,0,0,1,,GRA+K+L,A,RU 𐄁 KU NI SU,,,,42,no,,fauna/zoology,no commodity context available,approximate match (levenshtein=1); text: administrative
κάπρος,kapros,wild boar,kapr,animal,KAPURU,KARU,1,1,122,HT97a,Haghia Triada - Casa Room 7,clay,LM IB,0.1,43.0,VIR,KARU𐄁,administrative,tablet (page-shaped),𐘾 𐘘 𐄁 𐜠 𐄁 𐛧 𐄗 𐄈 𐙳 𐄒 𐄉 𐘾 𐘯 𐘠 𐄑 𐄋 𐘂 𐘚 𐘄 𐄌 𐘆 𐄊 𐘅 𐘠 𐄊 𐙁 𐘆 𐄋 𐘶 𐄐 𐄋 𐘸 𐄉 𐙀 𐝫 𐄋 𐘳 𐘠 𐄈 𐘦 𐝫 𐄁 𐄉 𐝫 𐝫 𐘇 𐄋 𐝫,KA RU 𐄁 *307+*387 𐄁 VIR+KA 82 ? 33 ? KA TI 25 ? PA I 6 ? DI 4 NA TI ? MA DI ? JU 15 KI 3 ? 5 ? TI 2 ? 𐄁 ? ? A 5 𐝫 𐄉 𐝫 𐝫 a 𐄋 𐝫,48,2,0,0,*307+*387; 𐜠; VIR+KA; 𐛧,,,RU 𐄁 *307+*387 𐄁 VIR+KA,,,,42,no,,fauna/zoology,"commodities present but not obviously botanical: *307+*387, 𐜠, VIR+KA",approximate match (levenshtein=1); 2 logogram(s) present; text: administrative
θύννος,thynnos,tuna,tʰun,animal,TUUNU,TUUNA,1,1,1565,SYZa2,Syme,stone,LMI,0.05,41.5,,SUMATU,religious,stone vessel,𐘇 𐘳 𐘚 𐙕 𐘮 𐘱 𐄁 𐘱 𐘲 𐙁 𐘹 𐙋 𐄇 𐘉 𐘅 𐘾 𐘅 𐘤 𐙖 𐘇 𐘱,A TA I *301 WA JA 𐄁 JA SU MA TU OLIV 1 U NA KA NA SI OLE A JA,21,0,0,0,,,JA 𐄁 JA SU MA,OLIV 1 U NA KA,,,,12,no,,fauna/zoology,no commodity context available,approximate match (levenshtein=1); text: religious
θύννος,thynnos,tuna,tʰun,animal,TUUNU,TURUNU,1,1,168,HT128a,Haghia Triada - Casa del Lebete,clay,LM IB,0.05,41.5,,PARATU,administrative,tablet (page-shaped),𐙲 𐄁 𐘂 𐘴 𐘹 𐘘 𐘯 𐘈 𐘋 𐙉 𐝫 𐄐 𐘮 𐘹 𐙁 𐘙 𐛲 𐄐 𐄈 𐝫 𐝫 𐘻 𐘳 𐛭 𐝆 𐝫 𐛲 𐄌 𐘆 𐝫 𐛲 𐄊 𐙁 𐘭 𐝫 𐝫,"*326 𐄁 PA RA TU RU NU SE ME GRA 10 ? TU MA RE GRA+KU 12 ? MI TA ¹⁄₂ ? GRA+KU 6 ? DI GRA+KU 4 MA RI 𐝫 𐄊 ju? ?,de? 𐝫 𐝫",36,2,0,3,6; 𐛭; 𐝆,12; GRA+KU; 𐝫,*326 𐄁 PA RA,RU NU SE ME GRA,,,,38,no,,fauna/zoology,"commodities present but not obviously botanical: 6, 𐛭, 𐝆",approximate match (levenshtein=1); 2 logogram(s) present; text: administrative
θύννος,thynnos,tuna,tʰun,animal,TUUNU,TUKUNU,1,1,158,HT122a,Haghia Triada - Casa del Lebete,clay,LM IB,0.05,41.5,,RESI,administrative,tablet (page-shaped),𐝫 𐘴 𐘭 𐄁 𐘉 𐘦 𐘍 𐄈 𐝫 𐝫 𐄈 𐘀 𐘤 𐙈 𐄈 𐘂 𐝫 𐄁 𐝫 𐘆 𐄇 𐘃 𐘸 𐄈 𐘌 𐙠 𐘚 𐄉 𐘱 𐘻 𐘀 𐘙 𐄇 𐘤 𐘀 𐘙 𐄇 𐙰 𐘆 𐘴 𐄇 𐘂 𐘦 𐄇 𐙂 𐘰 𐘯 𐄇 𐘂 𐘳 𐘗 𐄇 𐙚 𐘹 𐄇 𐝫 𐘬 𐄇 𐙂 𐘰 𐘯 𐄇 𐘀 𐘭 𐘀 𐄇 𐙂 𐘁 𐄒 𐄇 𐙂 𐘀 𐄇,RA RI 𐄁 U DE ZA 2 ? 2 DA SI 2 ? PA 𐄁 DI 1 ? KI 2 ? *310 I 3 JA MI DA RE ? SI DA RE 1 *324 DI RA 1 PA DE 1 ? PA₃ NU 1 PA TA NE 1 *306 TU 1 ? 1 ? KU NU 1 ? RI DA 1 ? RO 31 ? KU 1 ro 𐄒 𐄇 ta? da 𐄇,73,0,0,0,,,PA TA NE 1 *306,"1 
 1 
 KU",,,,38,no,,fauna/zoology,no commodity context available,approximate match (levenshtein=1); text: administrative
θύννος,thynnos,tuna,tʰun,animal,TUUNU,TUNU,1,1,1124,KAZf1,Kardamoutsa,metal,Uncertain,0.05,41.5,,TUNU𐄁,religious,metal object,𐘹 𐘯 𐄁,TU NU 𐄁,3,0,0,0,,,,NU 𐄁,,,,1,no,,fauna/zoology,no commodity context available,approximate match (levenshtein=1); text: religious
σπάρος,sparos,sea-bream,spar,animal,SUPUARU,SUPUKURU,1,1,108,HT87,Haghia Triada - Casa Room 7,clay,LM IB,0.05,41.5,,1DIKISE,administrative,tablet (page-shaped),𐘐 𐘹 𐘗 𐄁 𐙁 𐘾 𐘭 𐘃 𐄁 𐘢 𐘳 𐘥 𐘤 𐄇 𐘱 𐘙 𐘻 𐄇 𐘆 𐘸 𐘈 𐄇 𐘿 𐘲 𐘫 𐄇 𐙂 𐘘 𐙂 𐄇 𐘇 𐘴 𐝫 𐄁 𐝫 𐘇 𐘹 𐄇,*21F TU NE 𐄁 MA KA RI TE 𐄁 PI TA KE SI 1 JA RE MI 1 DI KI SE 1 QE SU PU 1 KU RU KU 1 A RA 𐄁 A TU 1 ja 𐄇,38,0,0,0,,,DI KI SE 1 QE,PU 1 KU RU KU,,,,42,no,,fauna/zoology,no commodity context available,approximate match (levenshtein=1); text: administrative
κάραβος,karabos,beetle/crayfish,karab,animal,KARAPU,KARAKI,1,1,1455,PEZb3,Petras,pottery/ceramic,LM IB,0.05,36.5,,KARAKI,religious,Clay vessel,𐘇 𐘾 𐘴 𐘸 𐘳 𐘅 𐘤 𐘱 𐘈 𐙇 𐘍,A KA RA KI TA NA SI JA SE VIR+[?] ZA,11,0,0,0,,,A,RA KI TA NA SI,,,,12,no,,fauna/zoology,no commodity context available,approximate match (levenshtein=1); text: religious
κάραβος,karabos,beetle/crayfish,karab,animal,KARAPU,DIRAPU,1,1,13,HT9b,Haghia Triada - Villa Magazine,clay,LM IB,0.05,36.5,,*305𐄁,administrative,tablet (page-shaped),𐘰 𐄁 𐘮 𐘱 𐘢 𐝫 — 𐘾 𐙙 𐄁 𐘂 𐘦 𐄉 𐘇 𐘤 𐄉 𐙚 𐘹 𐄎 𐙰 𐘆 𐘴 𐄈 𐘿 𐘫 𐄈 𐘳 𐘚 𐙌 𐄈 𐘆 𐘅 𐘉 𐄊 𐙂 𐘁 𐄑 𐄊,PA₃ 𐄁 WA JA PI ? ? *305 𐄁 ? DE 3 ? SI 3 ? TU 8 ? DI RA 2 ? PU 2 ? I AROM 2 ? NA U 4 ? RO 24 𐄑 𐄊,38,0,0,0,,,"3 
 TU 8 
","RA 2 
 PU 2",,,,96,no,,fauna/zoology,no commodity context available,approximate match (levenshtein=1); text: administrative
κάραβος,karabos,beetle/crayfish,karab,animal,KARAPU,KARA,1,1,10,HT8a,Haghia Triada - Villa Magazine,clay,LM IB,0.05,36.5,,10PA₃KA,administrative,tablet (page-shaped),𐘧 𐘆 𐜓 𐄐 𐘰 𐘾 𐘴 𐘠 𐄇 𐝆 𐘂 𐄉 𐝆 𐘃 𐙕 𐄈 𐘌 𐙠 𐘚 𐝕 𐘤 𐘸 𐘴 𐝃 𐘸 𐘙 𐘳 𐘅 𐝆,JE DI OLE+KI 10 PA₃ KA RA TI 1 ¹⁄₂ PA 3 ¹⁄₂ TE *301 2 QA *310 I ³⁄₄ SI KI RA ¹⁄₄ KI RE TA NA ¹⁄₂,29,5,0,0,¹⁄₂; 𐝆; ¹⁄₂; ³⁄₄; 𐝕; ¹⁄₄; 𐝃; ¹⁄₂,OLE+KI,JE DI OLE+KI 10 PA₃,RA TI 1 ¹⁄₂ PA,,,,96,no,,fauna/zoology,"commodities present but not obviously botanical: ¹⁄₂, 𐝆, ¹⁄₂",approximate match (levenshtein=1); 5 logogram(s) present; text: administrative
νεβρός,nebros,fawn,nebr,animal,NEPURU,NEDARU,1,1,9,HT7b,Haghia Triada - Villa Magazine,clay,LM IB,0.05,41.5,,TUNE1,administrative,tablet (page-shaped),𐘐 𐘹 𐘗 𐄇 𐘀 𐘘 𐙵 𐄈,*21F TU NE 1 DA RU *329 2,8,0,0,0,,,*21F TU,1 DA RU *329 2,,,,96,no,,fauna/zoology,no commodity context available,approximate match (levenshtein=1); text: administrative
βδέλλα,bdella,leech,bdel,animal,PUDERU,DIDERU,1,1,106,HT86a,Haghia Triada - Casa Room 7,clay,LM IB,0.1,43.0,GRA,20SARU,administrative,tablet (page-shaped),𐘇 𐘾 𐘘 𐄁 𐙂 𐘝 𐘲 𐛷 𐄑 𐘞 𐘘 𐄑 𐘆 𐘦 𐘘 𐄑 𐘌 𐘽 𐘮 𐄐 — 𐘇 𐘬 𐄁 𐘀 𐘋 𐛳 𐄑 𐘻 𐘯 𐘃 𐄑,A KA RU 𐄁 KU NI SU GRA+K+L 20 SA RU 20 DI DE RU 20 QA RA₂ WA 10 — A DU 𐄁 DA ME GRA+B 20 MI NU TE 20,32,0,0,2,,GRA+K+L; GRA+B,GRA+K+L 20 SA RU 20,DE RU 20 QA RA₂,,,,42,no,,fauna/zoology,no commodity context available,approximate match (levenshtein=1); text: administrative
βδέλλα,bdella,leech,bdel,animal,PUDERU,DIDERU,1,1,118,HT95a,Haghia Triada - Casa Room 7,clay,LM IB,0.05,41.5,,RU20KU,administrative,tablet (page-shaped),𐘀 𐘬 𐙁 𐘳 𐄁 𐙉 𐘀 𐘋 𐄐 𐘻 𐘯 𐘃 𐄐 𐘞 𐘘 𐄑 𐙂 𐘝 𐘲 𐄐 𐘆 𐘦 𐘘 𐄐 𐘿 𐘽 𐘉 𐄍,DA DU MA TA 𐄁 GRA DA ME 10 MI NU TE 10 SA RU 20 KU NI SU 10 DI DE RU 10 QE RA₂ U 7,28,0,0,0,,,20 KU NI SU 10,DE RU 10 QE RA₂,,,,42,no,,fauna/zoology,no commodity context available,approximate match (levenshtein=1); text: administrative
βδέλλα,bdella,leech,bdel,animal,PUDERU,DIDERU,1,1,119,HT95b,Haghia Triada - Casa Room 7,clay,LM IB,0.05,41.5,,MINUTE,administrative,tablet (page-shaped),𐘇 𐘬 𐄁 𐘞 𐘘 𐄐 𐝫 𐄁 𐝫 𐘀 𐘋 𐄐 𐘻 𐘯 𐘃 𐄐 𐙂 𐘝 𐘲 𐄐 𐘆 𐘦 𐘘 𐄐 𐘿 𐘽 𐘉 𐄐,A DU 𐄁 SA RU 10 𐝫 𐄁 𐝫 DA ME 10 MI NU TE 10 KU NI SU 10 DI DE RU 10 QE RA₂ U 10,28,0,0,0,,,10 KU NI SU 10,DE RU 10 QE RA₂,,,,42,no,,fauna/zoology,no commodity context available,approximate match (levenshtein=1); text: administrative
